job_id,start_time,duration,end_time,day,is_night
J068,111.20471305826148,2.3785191497661753,113.58323220802765,4,False
J069,111.4841469698268,3.554850379844822,115.03899734967162,4,False
J070,113.47719236668463,4.62223544874888,118.09942781543351,4,False
J071,118.48151972968162,4.739947524014031,123.22146725369565,4,True
J072,119.32276998530305,2.0,121.32276998530305,4,True
J073,122.01935915988118,4.473656637584089,126.49301579746526,5,True
J074,122.23446642734159,2.3479668418529616,124.58243326919455,5,True
J075,122.72336450977414,2.7915901009369213,125.51495461071106,5,True
J076,123.87908913827073,3.6810306155991,127.56011975386983,5,True
J077,125.80445498161085,5.531330173015466,131.3357851546263,5,True
J078,128.38102979070385,4.4525818048909125,132.83361159559476,5,False
J079,135.8396171048203,3.944897438827172,139.78451454364748,5,False
J080,137.42293629288574,3.994112676408916,141.41704896929465,5,False
J081,139.61333280482918,4.591109219533684,144.20444202436286,5,False
J082,142.1926468386855,3.2146039793854446,145.40725081807096,5,True
J083,144.12147801230924,2.928518865578906,147.04999687788813,6,True
J084,144.22072923879912,3.734457978638945,147.95518721743807,6,True
J085,147.85939323401996,4.992619608915805,152.85201284293578,6,True
J086,149.38246342705344,2.720254663818143,152.10271809087158,6,True
J087,149.855751441098,3.4383186324687167,153.2940700735667,6,True
J088,150.36485682436142,2.8970110685140082,153.26186789287544,6,False
J089,151.80959275582242,4.129667682993961,155.93926043881638,6,False
J090,157.63940648005132,3.3036895071977037,160.94309598724902,6,False
J091,157.8456932310326,4.6628272617258535,162.50852049275846,6,False
J092,159.1473270239343,3.5104015135023254,162.65772853743664,6,False
J093,159.6470702280624,3.87906633672943,163.52613656479184,6,False
J094,159.78270941520825,3.830224741549199,163.61293415675743,6,False
J095,161.91579372283257,4.270700903395458,166.18649462622804,6,False
J096,165.40911732425073,3.772921579853315,169.18203890410405,6,False
J097,172.25065630576918,3.390182546321747,175.64083885209092,7,True
J098,174.73853669858053,3.5335840515760184,178.27212075015655,7,False
J099,177.2423454864462,4.1216398359228865,181.36398532236907,7,False
J100,185.33885076627612,3.4723762751241534,188.8112270414003,7,False
J101,190.57100602446994,3.400694088894672,193.97170011336462,7,True
J102,191.12687945014207,3.1380302141242646,194.26490966426633,7,True
J103,191.19971565704807,4.092272654358191,195.29198831140627,7,True
J104,194.33223585049845,3.5465669747568,197.87880282525526,8,True
J105,196.06782592046622,4.1851190354587775,200.252944955925,8,True
J106,199.04620426234783,3.912028213766928,202.95823247611474,8,False
J107,200.6277876292741,4.343041641627923,204.97082927090204,8,False
J108,205.3632302990004,3.6385447406809455,209.00177503968135,8,False
J109,205.68146808214476,3.8082539037830694,209.48972198592784,8,False
J110,209.77844682610092,4.366440994540222,214.14488782064115,8,False
J111,212.8097356459225,3.911028760729767,216.72076440665228,8,False
J112,213.05695372627093,2.5856237617355013,215.64257748800642,8,False
J113,213.9177732613553,3.9120381490448386,217.82981141040014,8,False
J114,216.60841784197098,2.882544737794596,219.49096257976558,9,True
J115,216.89635652998115,3.5641589700326515,220.4605155000138,9,True
J116,217.24036130804657,5.41122876591397,222.65159007396053,9,True
J117,217.88295315221438,2.1646941127275747,220.04764726494196,9,True
J118,218.04833915985043,2.483302554499168,220.5316417143496,9,True
J119,218.25556655618087,2.2993852854342607,220.55495184161512,9,True
J120,219.75448902410608,3.7542136259496948,223.50870265005577,9,True
J121,220.1590636817003,4.829041384486524,224.98810506618682,9,True
J122,222.87699005107882,3.1683745556880867,226.0453646067669,9,False
J123,223.7509553505899,3.853659213493385,227.60461456408328,9,False
J124,228.5338382413153,3.232146202084213,231.7659844433995,9,False
J125,229.02347123298185,3.072269806519949,232.0957410395018,9,False
J126,229.87872338390818,3.4682910863683047,233.3470144702765,9,False
J127,231.29831763595695,4.974731006656427,236.2730486426134,9,False
J128,231.84473704122556,3.8018370123683276,235.6465740535939,9,False
J129,233.1503021448015,2.210218154260381,235.36052029906187,9,False
J130,233.42619200934388,3.5121146226078914,236.93830663195178,9,False
J131,234.47984527436665,3.939661076050134,238.41950635041678,9,False
J132,235.08446867444889,3.1444010046246538,238.22886967907354,9,False
J133,235.09902406646643,4.29056208840329,239.3895861548697,9,False
J134,235.1590842952026,4.564705062377668,239.72378935758027,9,False
J135,235.7424134558318,2.7855037810966214,238.52791723692843,9,False
J136,237.3601282036216,2.577947702671988,239.9380759062936,9,False
J137,241.08729623452908,4.653018631252893,245.74031486578198,10,True
J138,241.6936499376103,3.8696827794106166,245.56333271702093,10,True
J139,242.34801985562405,2.0,244.34801985562405,10,True
J140,244.15684487784037,2.680489886932568,246.83733476477295,10,True
J141,248.54334428763028,3.112612741706999,251.6559570293373,10,False
J142,250.41243958171134,4.8059290431453086,255.21836862485665,10,False
J143,250.9980693717964,2.5097476009385207,253.5078169727349,10,False
J144,251.3801718980958,4.11970724274347,255.49987914083925,10,False
J145,252.0752702059221,2.3513102790564484,254.42658048497853,10,False
J146,253.8113802690211,4.768813452916282,258.5801937219374,10,False
J147,254.68129790962445,2.284504027236789,256.9658019368612,10,False
J148,255.24224762082346,2.3558868976314935,257.59813451845497,10,False
J149,255.41806267695156,3.555841667992015,258.9739043449436,10,False
J150,258.18830665114484,3.8550555425169826,262.04336219366184,10,False
J151,260.55575618851975,2.7147930791616393,263.2705492676814,10,False
J152,262.565525794199,3.1917491225105916,265.7572749167096,10,True
J153,266.47497285206236,3.5097172072585803,269.98469005932094,11,True
J154,270.76882974171133,3.9413896083720594,274.7102193500834,11,False
J155,271.6554151270503,3.6660786090285757,275.3214937360789,11,False
J156,272.17928496607243,4.742287820671461,276.92157278674387,11,False
J157,273.2664633072186,3.556777932511797,276.8232412397304,11,False
J158,279.0946283227172,3.7896111295539763,282.8842394522712,11,False
J159,280.7216919687396,3.215609087266912,283.9373010560065,11,False
J160,282.10902897803237,3.148385699620578,285.25741467765295,11,False
J161,282.63391105780795,2.5235439165745164,285.15745497438246,11,False
J162,283.28354232923635,3.9650513072285793,287.24859363646493,11,False
J163,283.36403374241434,2.931897633658013,286.29593137607236,11,False
J164,284.2770074632669,3.0022102680749767,287.2792177313419,11,False
J165,287.06857353177395,3.1108537871581117,290.1794273189321,11,True
J166,287.77212340801617,2.0698627104545744,289.84198611847074,11,True
J167,288.2601036355272,3.7593330819907536,292.0194367175179,12,True
J168,289.3814102403995,2.7821965028113347,292.16360674321083,12,True
J169,290.80960839426257,3.8303451634204997,294.63995355768304,12,True
J170,295.03705852075353,5.173909820548368,300.2109683413019,12,False
J171,295.887949088878,4.426488698800054,300.314437787678,12,False
J172,296.4219603012499,3.382354094798289,299.8043143960482,12,False
J173,297.3408402896199,3.2517865947252353,300.5926268843451,12,False
J174,301.18869317576963,4.280095786734201,305.4687889625038,12,False
J175,301.7625093149589,2.845423453413222,304.6079327683721,12,False
J176,302.83723351959026,3.0490203577568202,305.8862538773471,12,False
J177,306.9508354270693,3.4902025817224684,310.4410380087918,12,False
J178,306.9978970494204,4.1333301551703485,311.13122720459074,12,False
J179,307.83497918658577,4.045562377035971,311.88054156362176,12,False
J180,310.81457152650137,3.3958855565058523,314.2104570830072,12,True
J181,313.3512786163641,4.516910580784732,317.8681891971488,13,True
J182,314.00401720076803,4.588089092998537,318.59210629376656,13,True
J183,314.6687395753476,3.2581406063389537,317.92688018168656,13,True
J184,323.24785540785905,3.496349736807763,326.7442051446668,13,False
J185,328.9498134517559,4.423483470727139,333.37329692248306,13,False
J186,330.6515259822585,2.0,332.6515259822585,13,False
J187,331.72464142296855,3.663058182021974,335.38769960499053,13,False
J188,333.7525052422737,4.756025824434138,338.5085310667078,13,False
J189,334.73396585721264,3.1180946155397433,337.8520604727524,13,True
J190,335.6640255317489,2.968618045356462,338.63264357710534,13,True
J191,337.77111755364956,3.510073920625436,341.281191474275,14,True
J192,337.86563128715966,3.7734047806217275,341.6390360677814,14,True
J193,340.5149078333703,2.0,342.5149078333703,14,True
J194,342.6571483915472,2.853361371715879,345.5105097632631,14,False
J195,342.8570900707647,3.821369377679153,346.67845944844385,14,False
J196,343.42866279087184,5.000936671372709,348.42959946224454,14,False
J197,349.2925028256317,3.519608139407154,352.81211096503887,14,False
J198,350.00085036233185,3.4129918812345137,353.41384224356636,14,False
J199,350.0077466844209,3.079395982655391,353.0871426670763,14,False
J200,350.0235434861544,2.8861219496895605,352.9096654358439,14,False
J201,351.1055673152463,3.8983986329963596,355.00396594824264,14,False
J202,352.6979685356308,5.222545966009245,357.92051450164007,14,False
J203,356.84637907654707,3.6792739854483334,360.5256530619954,14,False
J204,357.6277922517837,5.251842346574138,362.8796345983579,14,False
J205,363.9028065442774,4.276419056010568,368.17922560028796,15,True
J206,369.1413805591445,2.6221233051466735,371.7635038642912,15,False
J207,369.95566805610395,3.4130970687289155,373.36876512483286,15,False
J208,370.03783287097485,4.681326900343703,374.7191597713186,15,False
J209,371.2486358350793,3.722978427976529,374.97161426305587,15,False
J210,379.453279938764,3.274223048810231,382.72750298757427,15,False
J211,379.50962421912186,4.712986658347117,384.222610877469,15,False
J212,380.75333703012126,3.455612033361861,384.20894906348315,15,False
J213,381.86225242785224,4.093570413223572,385.9558228410758,15,False
J214,382.38548360049634,3.441111107366475,385.8265947078628,15,True
J215,382.6743775171783,3.749966784878358,386.4243443020567,15,True
J216,383.2779455475505,3.7205081263099262,386.9984536738604,15,True
J217,383.6946271035587,3.7363820195385467,387.4310091230972,15,True
J218,386.7253822127911,4.522141457518807,391.2475236703099,16,True
J219,387.0998259636359,3.596236505369519,390.6960624690054,16,True
J220,389.4874273320831,3.9115510672469993,393.3989783993301,16,True
J221,393.68358878909754,4.016300759668118,397.69988954876567,16,False
J222,394.81305924744225,3.998279945877999,398.81133919332024,16,False
J223,396.4839240266878,3.592539707434287,400.0764637341221,16,False
J224,400.1177566942272,4.740921580418019,404.85867827464523,16,False
J225,400.12081642574054,2.2727086634115024,402.39352508915204,16,False
J226,404.45235600764494,5.14859833990559,409.60095434755056,16,False
J227,405.0396864638003,4.904272673954564,409.94395913775486,16,False
J228,408.34907197602917,3.2261530891004804,411.57522506512964,17,True
J229,411.07310013498653,2.6189984761223104,413.69209861110886,17,True
J230,411.0931133258556,3.4397570761959013,414.5328704020515,17,True
J231,411.5297635422969,3.488225393092051,415.0179889353889,17,True
J232,414.197865319175,4.137124343757061,418.33498966293206,17,False
J233,415.8900386469002,3.8224954616684617,419.71253410856866,17,False
J234,416.2960147997727,3.890138619938635,420.18615341971133,17,False
J235,416.41410141135833,2.1153015169875458,418.52940292834586,17,False
J236,417.51702677571046,4.285237901384065,421.8022646770945,17,False
J237,418.4993981285695,4.655471033585449,423.15486916215497,17,False
J238,419.01925814971827,3.495040688260902,422.5142988379792,17,False
J239,423.2016205036014,3.4016709547588357,426.6032914583603,17,False
J240,424.8979144343814,3.153079738582522,428.0509941729639,17,False
J241,426.80767230578743,2.0,428.80767230578743,17,False
J242,429.69980866784994,3.6601075353387382,433.3599162031887,17,False
J243,430.78849496778344,3.7645604456511457,434.5530554134346,17,True
J244,432.94349135618637,3.528210841577383,436.47170219776376,18,True
J245,434.12886081016933,3.4143757120363536,437.5432365222057,18,True
J246,436.1356769088391,3.0757939053020475,439.21147081414114,18,True
J247,436.24825162264193,2.8657017341901247,439.11395335683204,18,True
J248,436.952009241739,2.6718061420645007,439.6238153838035,18,True
J249,440.7424766651538,5.071780106333112,445.8142567714869,18,False
J250,448.0213857245046,4.264113856400991,452.2854995809056,18,False
J251,451.185849573817,2.9402195936059314,454.12606916742294,18,False
J252,451.3488307150335,3.3232243203734217,454.6720550354069,18,False
J253,452.96588697856265,3.6711839285873777,456.63707090715,18,False
J254,454.1009376127635,3.4101375602473363,457.51107517301085,18,True
J255,461.02438376008104,3.9636035212398832,464.9879872813209,19,True
J256,464.85392734967456,3.251420588306245,468.1053479379808,19,False
J257,464.89133046699317,5.399313394720477,470.29064386171365,19,False
J258,465.054819914511,2.776366492970343,467.8311864074813,19,False
J259,466.7378968037629,3.563585961454031,470.3014827652169,19,False
J260,467.1008331871956,4.181121673903063,471.28195486109865,19,False
J261,468.280258610776,2.7221851618207427,471.00244377259673,19,False
J262,468.78281439492054,2.851595322416625,471.6344097173372,19,False
J263,477.4849641044928,2.709651323362767,480.1946154278556,19,False
J264,482.874291163662,2.634761597108484,485.5090527607705,20,True
J265,486.8106217391694,3.3477290575331136,490.1583507967025,20,False
J266,488.5463214215483,5.027533312376105,493.5738547339244,20,False
J267,488.71397511356724,4.240942038025313,492.95491715159255,20,False
J268,491.9626127742974,3.5618946461180947,495.5245074204155,20,False
J269,494.0841868325011,2.810972638937389,496.8951594714385,20,False
J270,497.8905473804239,2.6702030765388347,500.56075045696275,20,False
J271,498.9401097265761,4.20531180555956,503.1454215321357,20,False
J272,501.3726547377575,4.8497133080580515,506.22236804581553,20,False
J273,503.6763659710315,2.3811459409446867,506.0575119119762,20,True
